cepu	1717161
hmtv	1567345
crd-a	25475
abti	1442999
arow	717538
oyst	1720725
ebf	33002
tlmd	1791091
bmrc	1403475
jfr	1276533
aldx	1341235
impx	1820191
syrs	1556263
mtl	1302362
pros	1634038
vhi	59255
mbwm	1042729
hci	1400810
cnbka	812348
dmrc	1438231
voxx	807707
nbtx	1760854
atom	1420520
glog	1534126
jih	1787791
cutr	1162461
ircp	1128173
insw	1679049
bme	1314966
senea	88948
hps	1215913
orc	1518621
alt	1326190
usx	923571
crai	1053706
opy	791963
nsrpf	1536674
idt	1005731
crf	33934
mua	901243
allt	1365767
akba	1517022
axdx	727207
ufi	100726
bbsi	902791
cplg	1707178
vsec	102752
hmlp	1603016
mfl	1045126
fmac	1822219
avdl	1012477
apxt	1777921
dhil	909108
ncty	1296774
gp	1584547
bdsx	1439725
ctmx	1501989
jnce	1640455
nqp	870780
ggn	1313510
ezoo	1752372
nat	1000177
igd	1285890
leo	818972
evn	1074540
snr	1610114
vki	908993
siga	1010086
urov	1740547
yin	1661125
dpg	1515671
pko	1412350
myn	882150
gsl	1430725
fcbc	859070
mirm	1759425
lhdx	1652724
alto	778164
ltrpa	1606745
otrk	1136174
wimi	1770088
hcmc	844856
hec	1803901
anab	1370053
smmt	1599298
isd	1534880
ctt	1341141
crnx	1658247
jhb	1647933
wsbf	1569994
eqd	1818221
spnv	1825024
acbi	1461755
motv	1827821
iva	1756594
stxs	1289340
apts	1481832
mlr	924822
gmda	1600847
nhf	1356115
true	1327318
dmlp	1172358
hckt	1057379
txmd	25743
ibcp	39311
vrna	1657312
acnd	1805651
ncv	1214935
kbal	55772
atro	8063
rmt	912147
snrh	1823854
stpc	1830210
twi	899751
ead	1210123
mofg	1412665
nptn	1227025
ctaq	1823634
svac	1794905
fisi	862831
tnk	1419945
tirx	1782941
nstb	1834518
amyt	1783010
hpi	1176199
atlc	1464343
pkoh	76282
labp	1785345
yj	1759614
klr	1719489
dsu	1051003
gtxmq	1735707
efr	1258623
mca	888410
ntst	1798100
ephy	1827248
land	1495240
anik	898437
itrn	1337117
bq	1815021
bfst	1624322
sprb	1683553
hbt	775215
laws	703604
fsd	1494530
mux	314203
pacx	1829797
tmst	1598428
bry	1705873
nink	1567388
iiac	1825042
srlp	1525287
cool	1829953
frln	1810031
ndls	1275158
uve	891166
vacq	1819994
sols	1519177
snpr	1819584
vktx	1607678
ppt	827773
flic	740663
new	1726189
qell	1821171
qmco	709283
free	1753706
nltx	1404644
ccrn	1141103
snse	1829802
olp	712770
itegy	1579597
rapt	1673772
coe	1659494
aray	1138723
acre	1529377
fvti	1626745
mqy	890196
kndi	1316517
ngac	1819493
rgs	716643
ccap	1633336
ctrm	1720161
caf	1368493
ruprf	1010000
ccbg	726601
drrx	1082038
uavs	8504
flnt	1460329
hql	884121
sppi	831547
conn	1223389
mrac	1830180
fmnb	709337
nrgx	1756908
prth	1653558
bwb	1341317
hio	910068
aqb	1603978
vrs	1421182
dlth	1649744
hyac	1819253
frph	844059
mdvl	1402479
rcel	1762303
cresy	1034957
sbr	710752
nexi	1538210
dba	1383082
awp	1390195
cio	1593222
ntp	829365
pflt	1504619
tsia	1826000
tgb	878518
bhb	743367
bysi	1677940
axti	1051627
acam	1846125
eqos	1790515
fusn	1805890
sprq	1821850
one	1722380
inzy	1693011
cpsi	1169445
gbab	1495825
nakd	1707919
vntr	1705682
bh	1726173
acet	1720580
stk	1471420
cbat	1117171
pmo	900422
rgp	1084765
tpvg	1580345
amot	46129
tgls	1534675
bnft	1576169
thw	1635977
gnk	1326200
afib	1522860
mpaa	918251
plym	1515816
frgi	1534992
kala	1479419
fra	1259708
indt	1037390
eex	1579214
sva	1084201
egle	1322439
fthm	1753162
vpg	1487952
nunz	886093
icad	749660
higa	1823776
fuse	1807846
fwaa	1837014
spro	1701108
fixx	1661998
omn	1090061
fhtx	1822462
ipi	1421461
ktf	839533
thbr	1769318
etnb	1785173
aplt	1697532
hoft	1077688
spfr	1825079
ht	1063344
bui	1528988
trc	96869
wve	1631574
rmgb	1820143
ssti	1351636
dske	1642453
prof	1628808
cste	1504379
rrbi	1071236
smts	1705259
btaq	1815526
bfz	1137391
muj	1053988
vrca	1660334
huiz	1778982
dgica	800457
aef	846676
djco	783412
sftw	1753539
spfi	1163668
cswc	17313
tufn	1757399
flng	1772253
aveo	1325879
atnx	1300699
zixi	855612
uec	1334933
vhc	1082324
enpc	1816261
deh	1812173
wtba	1166928
evi	65312
frsx	1691221
fsrv	1785424
cap	1722438
pbyi	1401667
mcb	1476034
mhn	1038186
clfd	796505
blct	1791278
autl	1730463
yell	716006
miy	890393
min	826735
yac	1815302
graf	1845457
advv	1698519
poww	1015383
rbb	1499422
nan	1074769
msgm	1821175
bsrr	1130144
gtyh	1682325
xnet	1510593
dzsi	1101680
nisn	1603993
faii	1815849
twnd	1814215
lpi	1528129
repx	1001614
biio	1575420
ccne	736772
orph	1764791
cue	1645460
ztr	836412
aenz	1572621
wsr	1175535
asle	1754170
rbnc	1606440
xoma	791908
wuyi	1687065
hffg	1680873
mnov	1226616
ppgh	1826333
cbah	1828723
ocx	1642380
urgn	1668243
meip	1262104
selb	1453687
hysr	1481028
invu	862651
plby	1803914
dmyi	1824920
gut	1080720
hesm	1789832
frx	1826889
mtrx	866273
gnty	1058867
gbli	1494904
mreo	1719714
htbi	1538263
ncmi	1377630
tour	1597095
lfmd	948320
sgu	1002590
stxb	1499453
hayn	858655
bdsi	1103021
camp	730255
mcbs	1747068
eqbk	1227500
powl	80420
nsco	1709682
mvbf	1277902
btnb	1831236
hpf	1189740
yrd	1631761
taco	1585583
rvp	946563
rsva	1828318
afb	1162027
intz	736012
lsea	1721386
sesn	1485003
dnk	1785154
hcar	1824846
etb	1308927
nh	1566469
swbk	1829730
gmhly	1438848
raac	1824734
llnw	1391127
ebtc	1018399
sfst	1090009
gain	1321741
pmx	1181506
piai	1819175
pdac	1821317
eto	1281926
jaggf	1333849
hawel	46207
flmn	1703785
vaqc	1842386
sien	1551693
ibex	1720420
prsr	1825473
jri	1539337
bym	1181187
ooma	1327688
grbx	1419275
legh	1436208
glo	1350869
xpoa	1821742
vstm	1526119
pmm	844790
gwrs	1434728
rm	1519401
hear	1493761
bned	1634117
fc	886206
fpi	1591670
ipv	1789029
mta	1722606
eols	1570562
sgc	95574
oncr	1671818
ta	1378453
apyx	719135
fbio	1429260
amnb	741516
edd	1388141
qtnt	1596946
muds	1820727
nodk	1681206
vmd	1729149
cdzi	727273
pnnt	1383414
fulc	1680581
anip	1023024
kldo	1751299
mbii	1441693
expc	1779128
altu	1822366
bkt	832327
jro	1289213
uxin	1729173
nev	1469392
hmco	1829042
osbc	357173
dsm	855887
cznc	810958
dgns	1827075
plm	866028
irs	933267
crdf	1213037
ello	946394
cstr	1676479
cprx	1369568
care	1829576
mcr	851170
vra	1495320
hymc	1718405
agle	1636282
sona	1325670
tisi	318833
rtto	1646576
ceix	1710366
soac	1798562
ncz	1227857
scpl	1760717
jpdyy	1615026
gpac	1831979
pfl	1244183
gfn	1342287
vlgea	103595
mmt	809173
msb	65172
itmr	1613170
alus	1781115
glsi	1799788
bsn	1815805
fdus	1513363
btu	1064728
htpa	1828817
vih	1820302
tlis	1584751
athx	1368148
leju	1596856
prtg	1095435
clpt	1285550
spke	1606268
ipha	1598599
dssi	1761940
oia	835333
artna	863110
asa	1230869
ecc	1604174
ngvc	1547459
rfi	891290
bbcp	1703956
kvsa	1841873
smbc	916907
opt	1815620
prtk	1178711
infu	1337013
loop	1504678
clii	1821159
ctso	1175151
ubia	1500242
dbtx	1656536
mogo	1602842
clmt	1340122
asg	786035
tnxp	1430306
dspg	915778
litb	1523836
nlst	1282631
peo	216851
inbk	1562463
ccb	1437958
rmm	1771226
stim	1227636
rpla	1763731
ffa	1291334
pmf	1140392
ghl	1282977
ufpt	914156
ble	1176194
trns	99302
enfa	1828972
sor	91847
gss	903571
ubx	1463361
stic	1819574
lctx	876343
gxgx	1752828
bxc	1301787
puyi	1750264
chs	897429
tei	909112
civb	944745
fof	1375340
lizi	1783407
sqz	1604477
kldi	1752474
zest	1437491
ccac	1794621
psac	1805521
myj	884216
ibio	1420720
tk	911971
vyne	1566044
fbrx	1419041
bvh	315858
jgh	1615905
pgsvy	902053
ptsi	798287
crge	1277250
pds	1013605
tast	809248
hook	1760542
rlgt	1171155
erc	1227073
fngr	1602409
tti	844965
iaca	1821018
natr	275053
klaq	1823323
codx	1692415
abus	1447028
jvczy	1534648
rdhl	1553846
mcbc	1053584
amtx	738214
splp	1452857
srac	1781162
men	844172
tinv	1820144
lndc	1005286
luna	1239819
plpc	80035
igic	1794338
smmf	811808
ardc	1515324
tlys	1524025
smbk	1038773
cia	24090
hyi	1497186
inbt	1657803
nak	1164771
srt	1031029
gpm	1310709
ivan	1819142
altg	1759824
csse	1679063
ipldp	52485
ins	320340
surf	1718108
apcx	1070050
nvec	724910
npa	1780312
nebc	1826018
silc	916793
ivc	742112
cmcm	1597835
noa	1368519
cdak	1659352
otlk	1649989
cpsr	1805087
axu	1364128
safly	1538028
rvi	1735184
mepw	1627452
iea	1652362
ftiv	1777835
ctac	1824577
kinz	1820875
cvlg	928658
rcky	895456
eac	1832765
kirk	1056285
virx	1061027
pcq	1140411
nr	71829
imux	1280776
cbay	1042074
eot	1454741
swet	1828914
fdbc	1098151
fly	1407298
uihc	1401521
cem	1488775
ader	1822912
nwpx	1001385
nl	72162
nbev	1579823
ftsi	1529463
fiv	1687081
agmh	1705402
pfis	1056943
ngl	1504461
dcrb	1716583
utmd	706698
dl	1438644
tffp	1733413
acv	1636289
fnlc	765207
txcb	1006840
pbfs	1769663
tyme	1537917
borr	1715497
sunw	1172631
avnw	1377789
apto	882361
lmnr	1342423
nxtc	1661059
lcut	874396
fiii	1784168
glad	1143513
tekk	1822027
acrdf	1762359
amrk	1591588
mec	1766368
jfu	1619544
bgfv	1156388
imcc	1792030
ftft	1066923
lptv	1643988
lbti	1384135
redu	1712178
egan	1066194
cspr	1598674
trch	1431959
iif	916618
cru	1825497
hbcp	1436425
pcyo	276720
cece	3197
cto	23795
vtru	1805012
gsaq	1823707
nmy	897424
lsf	1650696
psf	1498612
crnt	1119769
asaq	1819510
lmrk	1615346
nmtr	1551986
tmq	1543418
biox	1769484
mson	880432
rcs	916183
mvt	897269
viao	1769116
usas	1286973
mqt	887394
smsi	948708
empw	1822928
hpx	1809353
aspl	1819516
dbo	1383058
lokb	1821769
kio	1515940
actg	934549
ewlu	1517498
svok	1828672
bgh	1521404
fei	1556336
ppta	1526243
catn	1632275
hbmd	1390162
hrtg	1598665
ksmt	1814824
cmpi	1651431
rice	1823766
emf	809708
lnd	1499849
crsa	1723648
aout	1808997
eskyf	1010559
livx	1491419
immr	1058811
pwfl	1774170
ucl	1775898
whf	1552198
oacb	1820931
shmp	1465470
itic	720858
wilc	1030997
fct	1282850
fldm	1162194
esca	33488
pavm	1624326
trvn	1429560
ampe	1411906
myc	882152
idba	1824036
wtrh	1653247
brt	14846
chn	845379
aone	1816613
qh	1781193
kmf	1500096
fgna	1818502
atto	1606457
tyg	1268533
bkn	894242
xxii	1347858
eigr	1305253
beem	1398805
mtac	1826667
pke	76267
blu	1259942
aitx	1498148
dakt	915779
clvr	1819615
evc	1109116
fsbw	1530249
vpv	895528
gte	1273441
vtgn	1411685
gf	858706
ddlx	1643194
acev	1813658
irmd	1325618
mue	1071899
ueps	1041514
nbh	1178839
nnbr	918541
fmao	792966
valu	717720
glre	1385613
cvgi	1290900
rtpz	1828105
nsh	1816017
wia	1254370
imnm	1472012
dbl	1525201
drio	1533998
zeus	917470
sund	1171838
lovv	1605780
rrd	29669
eypt	1314102
kzr	1645666
mlss	855683
soly	1548187
anh	1047884
fbnk	1511198
cato	18255
leu	1065059
lci	57725
lkco	1487839
arya	1808805
quad	1481792
alpn	1626199
gik	1802749
uan	1425292
casi	895051
ezpw	876523
cfac	1818644
plg	1095052
mg	1436126
gpl	1300050
cslt	1433714
akic	1826574
mixt	1576914
hchc	1006837
gpp	1635650
caba	1759138
pck	1170300
cnlhn	23426
sv	1822966
dbdr	1823144
sbt	1680379
scvx	1794717
acnb	715579
sbg	1816708
sb	1434754
svfc	1837240
fvt	1824434
thtx	1512717
nrim	1163370
cbnk	1419536
aqms	1621832
mhi	1223026
nhhs	1503707
vii	1826011
fcbp	1716697
cerc	1534120
npv	897421
nxq	885733
orrcf	1390352
evm	1177161
supv	1517399
aeye	1362190
arbg	1823826
mav	1258943
clxt	1705843
eman	1046995
nath	69733
blts	1827328
amr	1704715
fst	1815737
bhr	1574085
nca	818851
nuo	878200
ston	1753886
vinc	1796129
ruhn	1753268
ftf	1233087
odc	74046
atax	1059142
bgt	1287480
onct	1260990
mfm	801961
pcsb	1691337
poetf	1437424
oeg	1108967
ajx	1614806
gstx	1497649
spxx	1338561
phd	1305767
nxp	883618
crhm	1461119
expr	1483510
ags	1593548
grtx	1563577
vreof	1771706
bivi	1580149
pht	1166258
ssss	1509470
lyts	763532
kmda	1567529
ncna	1709626
tlsa	1723069
emx	1285786
acac	1823878
iti	350868
vcvc	1821595
bgr	1306550
eyes	1266806
belfa	729580
mci	275694
lchd	1715433
tbnk	1447051
cinr	1575051
fins	1745059
mgu	1326390
onds	1646188
jrs	1158289
jhd	1666735
gpx	70415
hcaq	1833769
bcbp	1228454
dsx	1318885
fsii	1822711
tsi	809559
brg	1442626
lrmr	1374690
ptvca	9346
gmbl	1451448
crmd	1410098
gaia	1089872
wnw	1787803
hrzn	1487428
uk	1821424
cntg	1757097
pfbi	887919
cveo	1590584
dmb	1565381
xgn	1274737
ontx	1130598
neti	1587264
krus	1772177
brbs	842717
sar	1377936
mulg	1629665
at	1419242
jof	859796
lego	1820272
ovid	1636651
rdvt	1720116
flxs	37472
xers	1346302
emo	1517518
aku	1776197
cla	1816581
cogt	1622229
mtt	1454021
pkbk	1315399
orrf	826154
oca	1827669
glbd	1524829
pfhd	1630856
cvcy	1127371
nept	1401395
bkcc	1326003
gdo	1472341
drtt	1340476
lhaa	1841948
fvcb	1675644
cas	1822309
cnty	911147
fen	1284940
mark	1368365
glto	1800315
uryl	1652842
infi	1113148
vtn	883265
oesx	1409375
koss	56701
dlca	1831928
seovf	1491434
dwin	1812360
nuw	1450445
pvbc	1778784
exfo	1116284
hbb	1709164
obsv	1685316
edn	1395213
evf	1070732
reemf	1419806
latn	1766146
bmtm	1568385
logc	1664106
gtii	356590
atlo	1132651
nmci	1707210
nksh	796534
mhld	1412100
tusk	1679268
ocsi	1577791
bfi	1723580
resn	1579910
hzn	1637655
prog	1580063
agfy	1800637
dhy	1061353
lcnb	1074902
kor	1507964
pcb	1423869
ayro	1086745
ctic	891293
ttoo	1492674
nbn	811831
watt	1575793
gpja	41091
tsbk	1046050
tmts	1822553
gcbc	1070524
gnss	924383
kvhi	1007587
ggt	921671
vhaq	1823857
lake	798081
gwgh	1522690
shsp	1506439
raca	1811764
mpb	879635
jagx	1585608
opti	1557340
smti	714256
bset	10329
nhs	1487610
nml	1562051
sj	1753673
gwac	1819989
bctg	1819133
srga	1760173
tlc	1722890
suns	1508171
gau	1377757
mtnb	1582554
emkr	808326
tgan	1715768
hurc	315374
gmlp	1415916
enlv	1596812
scm	1551901
rcar	1016708
frbk	834285
etx	1563696
ormp	1176309
lgi	1278211
tcda	1595585
petx	1509190
strs	885508
gnln	1743745
cnf	1733868
gldg	1538847
novn	1467154
fund	825202
iin	88790
mdca	876883
thm	1134115
inlb	1500123
prqr	1612940
nwfl	1013272
flc	1245648
imv	1734768
jce	1385763
ocn	873860
tela	1561921
evg	1287498
asln	1722926
niobf	1512228
roch	1796303
mrmd	1522767
scor	1158172
eod	1386067
alco	3545
ds	1175483
mlp	63330
ehi	1228509
unty	920427
nmm	1415921
aft	1502573
pzc	1181504
cofs	803164
xtnt	1453593
ktyb	1000232
hsaq	1814114
ide	1417802
jco	1686142
cwco	928340
osmt	1739426
bblg	1419554
edap	1041934
scpe	1764301
fxe	1328598
fll	891482
ctxr	1506251
ciso	1777319
fbiz	1521951
tgrf	1551286
smed	898770
vist	1762506
rwbyf	1744345
genc	64472
igi	1462586
istr	1602658
bwfg	1505732
scd	1270131
mhd	1034665
slgl	1684693
pays	1496443
ipa	1715925
aaoi	1158114
saii	1816048
tschy	1614483
ivh	1568292
czfs	739421
osg	75208
emp	66901
evfm	1618835
nhic	1805385
mtcr	1634379
pmvc	1807765
mbio	1680048
samg	1549966
wneb	1157647
vbf	5094
spok	1289945
thca	1773087
dhf	1057861
gsmg	1738758
sic	1723866
cpsh	814676
insi	30125
ihit	1682811
cdr	761648
fccy	1141807
enx	1177162
agtc	1273636
efl	1701167
acrx	1427925
dfns	1777946
kxin	1713539
pim	830622
fdeu	1646109
eoss	1651958
pstl	1759774
airg	1272842
pdlb	1703489
nsl	1093428
next	1612720
dsac	1823466
eq	1746466
tmdi	840551
adms	1328143
wrap	1702924
kalo	1389034
gix	1770141
ckpt	1651407
liqt	1307579
inmb	1711754
nrp	1171486
grx	1391437
aht	1232582
rei	1384195
gfasy	1389207
aif	1526697
tvac	1820566
slct	1263762
aspu	1487198
gsv	1321847
jtd	1397173
vygr	1640266
mict	854800
ffmgf	1641229
nxr	888411
pbt	319654
hqi	1140102
jfin	1743102
cmls	1058623
stal	1614556
enj	71508
mrcc	1512931
pcom	1204413
seel	1017491
boch	702513
inka	1826671
aptx	1674365
inb	1395057
idn	1040896
gnpx	1595248
abeo	318306
eht	1665817
plx	1006281
bcml	1730984
kf	748691
itrm	1659323
gnft	1757064
chmg	763563
mist	1408443
mogu	1743971
izea	1495231
vnrx	93314
strt	933034
hyb	825345
ycbd	1644903
cidm	1173204
fve	1159281
hqda	1304730
mdna	1807983
opp	1678130
atos	1488039
ueec	1096938
cgro	1799611
wism	1756640
mxf	65433
idra	861838
inve	1036044
evgn	1574565
svfb	1837238
fkwl	722572
axla	1633070
nro	1261166
aryd	1838821
batl	1282648
tmrc	1445942
goro	1160791
xela	1620179
bsl	1486298
bwg	1504545
wlfc	1018164
culp	723603
twn	804123
shbi	1035092
eldn	1404281
ggm	1551949
blsa	1823200
bgio	1691433
uti	1261654
agrx	1261249
mrln	1260968
hbio	1123494
oxsq	1259429
fstr	352825
esq	1531031
glq	1316463
hrow	1360214
nbse	1173281
nymx	1018735
wmc	1465885
renn	1509223
bny	1137390
leaf	1365038
cnce	1367920
clsd	1539029
sqns	1383395
rnet	1162112
vtvt	1641489
oiim	1095348
adma	1368514
tcfc	855874
trtk	1560905
urg	1375205
fif	1513789
mmnff	1776932
mhh	1437226
byrn	1354866
basi	720154
cala	1496671
kulr	1662684
kuke	1809158
scph	1604950
acp	1503290
pfd	868578
ybgj	895464
dbb	1383084
gne	1528356
cmct	908311
metc	1687187
anpcy	1620678
sgoc	1412095
fenc	1211583
fuaiy	1132571
optn	1494650
capa	1816431
pwod	716605
groy	1834026
tsq	1499832
pypd	1611842
ifrx	1708688
mpa	891038
id	1698113
trec	7039
cih	1749797
abgi	1833764
kmph	1434647
nen	746514
stg	1723935
tci	733590
sbbp	1634432
rgco	1069533
fust	1636051
cvly	806279
seav	1763660
swkh	1089907
pana	1828989
cplp	1392326
rbtk	1594204
oncs	1444307
vwtr	830122
crecf	1478035
brpm	1839360
dhx	1393883
evbn	842518
coms	1178727
cffi	913341
htbx	1476963
snfca	318673
sjt	319655
myf	882153
cybe	768411
cix	1049606
cmcl	766011
eton	1710340
asmb	1426800
cbh	1701809
lazy	1721741
fgbi	1408534
levl	1412707
ship	1448397
essa	1382230
seco	1633441
esxb	1323648
tipt	1393726
hlan	844959
ft	833040
pmbc	1109546
niq	1564584
teaf	1704299
cbio	1124105
je	1538789
rmbi	1767837
weys	106532
wrn	1364125
mfin	1000209
ltrn	1763950
ocax	1820175
orgs	1460602
iii	1371489
kin	1561743
mdwt	355379
pxlw	1040161
fnwb	1556727
jdd	1255821
dmf	839122
fcap	1070296
hyre	1713832
orn	1402829
tnp	1166663
chma	1339469
dla	1101396
ymtx	1445283
enob	1527728
rdi	716634
ptzh	1627469
anvs	1477845
ecf	793040
msd	904112
th	1712189
myfw	1327607
optt	1378140
jhs	759866
arl	1102238
sncr	1131554
dgl	1383055
inse	1615063
bgx	1504234
mlac	1807594
flac	1828326
zyne	1621443
eusg	1832505
dpw	896493
omeg	1832010
tara	1359931
fxy	1353613
sgam	1820201
alsk	1089511
atxg	1650101
crbp	1595097
essc	1760683
mitt	1514281
zvo	1305323
cfms	1305773
naz	892992
nmrd	1602078
hie	1519505
egy	894627
isba	842517
aleaf	1754664
sifi	1500213
gleo	1784851
chuc	1134765
bpts	1768946
spi	1210618
cik	810766
imra	1672619
rnwk	1046327
fcuv	1590418
lyra	1327273
mrge	1623360
actx	1096950
lmpx	1731727
chmi	1571776
bfra	1712641
srra	1290149
atbpf	1583682
pei	77281
immp	1506184
inf	1522807
phge	1739174
htoo	1819794
stks	1399520
sup	95552
opbk	1722010
fgovf	1064052
fncb	1035976
wbqnl	1785494
gsit	1126741
plxp	1497504
bta	1343793
xspa	1410428
nnax	1132509
hlyk	1680139
xcur	1698530
qli	1779578
wwr	839470
aunff	1507713
sfe	86115
bsvn	1746129
scyx	1178253
eml	31107
pola	1622345
piivx	1557265
smtx	1108320
ictsf	1010134
pebk	1093672
mrbk	1750735
aubn	750574
glg	1556266
psti	1158780
mhf	830487
ghm	716314
iga	1332943
ebmt	1478454
itrg	1722387
jpt	1679033
tedu	1592560
ger	1612875
linc	1286613
elvt	1651094
rvsb	1041368
krmd	704440
znog	1131312
dmac	1401040
hwbk	893847
cxe	845606
pfo	882071
fmn	1199004
ctvz	794929
wea	1163792
icbk	1470205
trx	1173643
riv	1501072
mcmj	1785592
hofv	1708176
nsrcf	1302084
ptn	911216
fsfg	1435508
cee	860489
frtg	1602813
ovly	1431567
hglb	1622148
usdp	1610682
glyc	1253689
mkd	1758736
xflt	1703079
when	943535
bfin	1303942
smlp	1549922
very	1575434
dnif	1059213
bcv	9521
dmo	1478102
mbcn	836147
asur	884144
ftk	928054
eryp	1624422
tsoi	1419051
asrt	1808665
asc	1577437
hlxa	1821586
pbts	1754323
sd	1349436
aqst	1398733
hepa	1583771
ntrb	1676047
vvpr	1681348
hil	1287808
mcn	1289868
kshb	1604627
ctk	1734262
ayla	1797336
isr	728387
ddmx	1828957
caas	1157762
srev	1310114
cxxif	831609
algr	1720025
celc	1603454
ntg	1490286
siox	1636050
mntx	1302028
stnd	1492915
pbpb	1195734
aih	1757143
tzoo	1133311
vel	1692376
gray	1534133
jhi	759828
svbi	868271
mfnc	36506
bgsf	1474903
lode	1120970
apvo	1671584
acbm	1622996
dbp	1383057
whg	1165002
apen	1251769
ovbc	894671
cwgl	1562151
xfor	1501697
glop	1598655
mnsb	1693577
acr	1332551
asys	720500
educ	31667
earn	1560672
bsbk	1787414
nc	789933
ccnc	1641398
idty	1534154
avgr	1506928
ivac	1001902
lngb	1602706
xin	1398453
fury	1514597
kblb	1413119
vmm	895658
calb	1752036
eyen	1682639
elox	1035354
fcco	932781
ntic	875582
oncy	1129928
plbc	1168455
nba	1823882
ampy	1533924
gceh	748790
ubfo	1137547
ofed	1501078
ihd	1496292
oss	1394056
mdwd	1593984
sama	1843100
jroof	1602380
ctr	1547341
stmh	1697834
xyf	1725033
gdrzf	1072725
psix	1137091
tdac	1673481
bene	1828735
ytra	1516899
laix	1742056
bmtx	1725872
ahac	1818382
pfsw	1095315
csbr	771856
inod	903651
motn	1822359
geos	1001115
rocc	1824403
nny	818850
lomlf	1509397
azyo	1708527
clsn	749647
brid	14177
bwac	1821146
brez	1817640
ljpc	920465
fraf	723646
gnca	1457612
jta	1265708
admp	887247
extn	1635881
edf	1501103
mlllf	1714562
sga	886136
cytr	799698
mnp	894351
farm	34563
evax	1828253
ela	701719
mlvf	1550603
lee	58361
heq	1496749
usio	1088034
visl	1565228
kwac	1823086
pcti	1057083
mgf	811922
sbfg	767405
jsd	1509253
thcbu	1760689
nwin	919864
aaic	1209028
pirs	1583648
atcx	1751143
pai	75398
gtt	1315255
ptk	1797099
cban	711669
asps	1462418
arec	1590715
ipix	1355250
cycn	1755237
panl	1606909
boxl	1624512
func	763907
ptmn	1372807
bcli	1137883
cfrx	1478069
aacg	1420529
flux	1083743
alya	1734520
sal	1060219
gtll	932021
afi	1655075
scps	1772028
aytu	1385818
epm	1006655
bbw	1113809
bbf	1137392
eucr	1822929
ctg	23111
tcon	1394319
ctgo	1502377
ngs	1084991
apt	884269
usak	883945
jyac	1824119
gdp	943861
sybx	1527599
agd	1362481
cgo	1285650
ap	6176
clir	1434524
bsgm	1530766
rmi	1746967
rfm	1790177
qumu	892482
lfvn	849146
ae	2178
fkys	737875
krkr	1779476
pine	1786117
acst	1444192
jax	1617227
arav	1513818
lgvn	1721484
biol	811240
agfs	1592016
ffnw	1401564
baos	1811216
inuv	829323
otic	1493566
ltrx	1114925
ntz	900391
tuem	878726
uamy	101538
nmt	897419
rdcm	1016838
fonr	355019
clpr	1649096
lybc	816332
fpl	1589420
enz	316253
nkg	1177219
sieb	65596
otra	1821318
cfbk	1070680
bway	1505065
fnrn	1114927
ggz	1585855
mrzm	1413754
unb	706863
mtbc	1582982
vgi	1528811
qk	1769256
pmts	1641614
htzgq	1657853
lptx	1509745
nerv	1598646
ptrs	832090
ksm	846596
pcm	908187
gein	1683131
iaf	779336
mmac	1003201
banx	1578987
cdjm	1024095
atnf	1690080
ccm	1472072
snd	1529628
avbh	1443575
yayo	1691077
mpv	831655
nim	890119
acu	2098
dyai	1213809
vero	1409269
tmrr	1685237
sanw	1477246
dlhc	785557
rwlk	1607962
lpcn	1535955
iec	49728
sbi	882300
gig	1836981
aprn	1701114
fet	1401257
lmst	1358356
lark	1141688
epgg	1501862
lxu	60714
smhi	1690334
capc	814926
galt	1133416
asm	316888
cmu	809844
rbycf	1057791
lov	1705338
sls	1390478
petz	1684425
grin	1725293
smwpy	1455634
cbfv	1605301
mpvdf	1004530
mven	894871
imbi	870826
evoa	728447
gdl	1378701
suic	1394108
anix	715446
bkgm	1527383
pflc	1093728
avct	1704760
czwi	1367859
clbs	320017
grnq	1597846
cdtx	1610618
prov	1010470
sbev	1553788
ped	1141197
nm	1333172
eng	933738
spe	897802
ulbi	875657
aerg	879911
lmnl	1351172
rmrm	1452477
rrts	1440024
seed	1321851
mn	1524223
bbxia	1814974
pcsa	1533743
gtbp	109657
twin	100378
necb	1847398
mft	891188
emyb	1449794
feng	1509646
hnw	1388126
pcyg	50471
lqda	1819576
lmb	1606163
kzia	1075880
gtec	1735041
cizn	1075706
sppp	1539190
pbip	1578776
eff	1573698
qnbc	750558
apre	1781983
gvxxf	1490596
ung	1376227
fcrd	1464963
klxe	1738827
enbp	1437479
augg	1448597
pni	1170311
rmti	1041024
mrkr	1094038
nyc	1595527
tccr	1108645
zdge	1667313
jeq	866095
epwcf	1109504
phas	1169245
metx	1796514
clgn	1631487
stcb	1539850
fat	1705012
slgg	1621672
crvs	1626971
erh	1279014
cxdo	1075736
alrn	1420565
refr	793524
zsan	1587221
adoc	1824884
pw	1532619
ofs	1487918
uone	1041657
lxeh	1814067
blrx	1498403
dcth	872912
rbkb	1751783
chfw	1824893
amst	1807166
nhvcf	1518353
ntwn	1353538
mchx	1224133
opof	740971
xair	1641631
srl	16859
aezs	1113423
frevs	36840
swz	813623
nobh	72205
ogen	1174940
ctgl	1498067
dex	1396167
stsa	1692830
gcv	845611
cpst	1009759
cqcq	1569083
phun	1665300
pgp	1318025
usws	1670349
fvam	1823465
vivk	1450704
wkey	1738699
reph	1588972
rpmt	1437283
mmlp	1176334
lwlg	1325964
nuvr	71557
aumn	1011509
ltdh	93205
gmgi	1437925
cyad	1637890
jemd	1708261
